#Convert the frequency to wavelength by SGJY.
#wavelength RSR
2.101940e+01 9.247038e-12
2.103050e+01 5.801743e-12
2.104160e+01 2.920690e-12
2.105260e+01 3.874504e-12
2.106370e+01 7.549879e-12
2.107480e+01 1.125805e-11
2.108590e+01 1.226436e-11
2.109700e+01 1.151883e-11
2.110820e+01 1.132699e-11
2.111930e+01 1.309500e-11
2.113050e+01 1.584442e-11
2.114160e+01 1.734194e-11
2.115280e+01 1.851069e-11
2.116400e+01 1.974411e-11
2.117520e+01 1.952577e-11
2.118640e+01 1.927998e-11
2.119770e+01 2.035728e-11
2.120890e+01 2.030763e-11
2.122020e+01 1.923292e-11
2.123140e+01 2.008516e-11
2.124270e+01 2.130036e-11
2.125400e+01 2.172264e-11
2.126530e+01 2.172527e-11
2.127660e+01 2.075348e-11
2.128790e+01 1.782841e-11
2.129930e+01 1.637485e-11
2.131060e+01 1.631724e-11
2.132200e+01 1.524110e-11
2.133330e+01 1.478604e-11
2.134470e+01 1.572660e-11
2.135610e+01 1.583448e-11
2.136750e+01 1.420839e-11
2.137890e+01 1.151182e-11
2.139040e+01 1.140683e-11
2.140180e+01 1.333260e-11
2.141330e+01 1.371680e-11
2.142470e+01 1.242292e-11
2.143620e+01 1.032323e-11
2.144770e+01 7.976138e-12
2.145920e+01 5.903842e-12
2.147070e+01 4.477537e-12
2.148230e+01 4.195316e-12
2.149380e+01 4.116096e-12
2.150540e+01 3.187957e-12
2.151690e+01 2.522956e-12
2.152850e+01 2.373003e-12
2.154010e+01 1.949594e-12
2.155170e+01 1.625553e-12
2.156330e+01 1.694593e-12
2.157500e+01 1.660810e-12
2.158660e+01 1.627440e-12
2.159830e+01 1.914755e-12
2.160990e+01 1.913027e-12
2.162160e+01 1.564422e-12
2.163330e+01 1.364117e-12
2.164500e+01 1.272203e-12
2.165670e+01 1.151776e-12
2.166850e+01 1.050108e-12
2.168020e+01 9.838463e-13
2.169200e+01 9.528660e-13
2.170370e+01 1.017378e-12
2.171550e+01 1.173536e-12
2.172730e+01 1.215709e-12
2.173910e+01 1.142617e-12
2.175100e+01 1.208913e-12
2.176280e+01 1.197819e-12
2.177460e+01 1.076339e-12
2.178650e+01 1.078153e-12
2.179840e+01 1.089258e-12
2.181030e+01 9.649120e-13
2.182210e+01 8.195609e-13
2.183410e+01 7.910759e-13
2.184600e+01 9.056001e-13
2.185790e+01 1.075206e-12
2.186990e+01 1.247163e-12
2.188180e+01 1.395090e-12
2.189380e+01 1.610160e-12
2.190580e+01 1.869604e-12
2.191780e+01 1.900948e-12
2.192980e+01 1.713788e-12
2.194190e+01 1.531923e-12
2.195390e+01 1.388467e-12
2.196600e+01 1.271927e-12
2.197800e+01 1.228152e-12
2.199010e+01 1.158592e-12
2.200220e+01 9.853672e-13
2.201430e+01 5.583386e-13
2.202640e+01 1.509266e-13
2.203860e+01 6.335937e-14
2.205070e+01 4.069990e-14
2.206290e+01 5.968295e-14
2.207510e+01 5.467116e-13
2.208720e+01 1.625040e-12
2.209940e+01 3.115277e-12
2.211170e+01 4.569408e-12
2.212390e+01 5.929878e-12
2.213610e+01 7.892782e-12
2.214840e+01 1.259743e-11
2.216070e+01 1.811096e-11
2.217290e+01 1.909900e-11
2.218520e+01 1.816761e-11
2.219760e+01 1.791659e-11
2.220990e+01 1.569562e-11
2.222220e+01 1.286599e-11
2.223460e+01 1.188802e-11
2.224690e+01 9.122611e-12
2.225930e+01 5.359147e-12
2.227170e+01 5.160781e-12
2.228410e+01 5.732765e-12
2.229650e+01 4.466613e-12
2.230900e+01 3.643949e-12
2.232140e+01 3.137927e-12
2.233390e+01 1.412255e-12
2.234640e+01 3.550731e-13
2.235890e+01 8.542173e-13
2.237140e+01 1.447385e-12
2.238390e+01 1.419533e-12
2.239640e+01 4.881708e-12
2.240900e+01 2.074227e-11
2.242150e+01 3.085575e-11
2.243410e+01 2.489826e-11
2.244670e+01 2.594176e-11
2.245930e+01 2.649908e-11
2.247190e+01 1.981481e-11
2.248450e+01 1.759499e-11
2.249720e+01 1.761269e-11
2.250980e+01 1.213360e-11
2.252250e+01 9.017829e-12
2.253520e+01 1.563631e-11
2.254790e+01 1.113208e-11
2.256060e+01 2.627696e-12
2.257340e+01 3.257483e-12
2.258610e+01 6.930172e-12
2.259890e+01 1.075025e-11
2.261160e+01 2.260391e-11
2.262440e+01 2.531419e-11
2.263720e+01 1.793140e-11
2.265010e+01 1.782918e-11
2.266290e+01 1.304517e-11
2.267570e+01 4.135369e-12
2.268860e+01 1.074609e-12
2.270150e+01 7.865233e-13
2.272730e+01 1.143695e-12
2.274020e+01 1.028786e-11
2.275310e+01 1.130565e-11
2.276610e+01 1.177135e-11
2.277900e+01 1.493783e-11
2.279200e+01 1.174717e-11
2.280500e+01 9.103588e-12
2.281800e+01 9.599327e-12
2.283110e+01 9.822839e-12
2.284410e+01 3.538227e-12
2.285710e+01 4.198134e-12
2.287020e+01 1.626994e-11
2.288330e+01 1.809922e-11
2.289640e+01 1.758177e-11
2.290950e+01 1.985789e-11
2.292260e+01 1.251830e-11
2.296210e+01 1.049136e-12
2.297530e+01 3.417833e-13
2.300170e+01 4.333580e-13
2.301500e+01 2.354765e-12
2.302820e+01 4.607255e-12
2.304150e+01 3.602402e-12
2.305480e+01 1.078675e-11
2.306810e+01 1.410926e-11
2.308140e+01 1.047294e-11
2.309470e+01 7.064489e-12
2.310800e+01 1.903601e-12
2.312140e+01 4.005205e-13
2.313480e+01 2.182822e-14
2.314810e+01 1.665426e-12
2.316160e+01 7.632003e-12
2.317500e+01 1.563987e-11
2.318840e+01 2.396405e-11
2.320190e+01 2.598444e-11
2.321530e+01 2.407924e-11
2.322880e+01 1.642736e-11
2.324230e+01 8.887690e-12
2.325580e+01 5.132629e-12
2.326930e+01 2.685715e-12
2.328290e+01 5.528368e-13
2.329640e+01 4.714651e-15
2.331000e+01 8.551801e-14
2.332360e+01 5.576606e-14
2.333720e+01 5.457621e-13
2.335080e+01 1.697400e-12
2.336450e+01 1.064459e-12
2.337810e+01 4.382572e-13
2.339180e+01 2.952519e-13
2.340550e+01 2.636421e-13
2.341920e+01 1.418566e-13
2.343290e+01 4.342952e-13
2.344670e+01 7.120572e-13
2.346040e+01 1.194982e-12
2.347420e+01 2.414933e-12
2.348800e+01 3.213843e-12
2.350180e+01 3.293643e-12
2.351560e+01 3.261406e-12
2.352940e+01 2.597690e-12
2.354330e+01 2.086726e-12
2.355710e+01 2.435822e-12
2.357100e+01 2.540113e-12
2.358490e+01 2.018367e-12
2.359880e+01 1.407113e-12
2.361280e+01 1.084199e-12
2.362670e+01 1.038873e-12
2.364070e+01 9.176614e-13
2.365460e+01 5.919743e-13
2.366860e+01 2.727716e-13
2.368270e+01 1.276124e-13
2.369670e+01 1.077018e-13
2.371070e+01 2.911101e-13
2.372480e+01 5.462879e-13
2.373890e+01 7.444307e-13
2.375300e+01 6.626758e-13
2.376710e+01 2.185283e-13
2.378120e+01 2.045587e-14
2.379540e+01 3.819712e-14
2.380950e+01 3.489206e-14
2.382370e+01 1.733365e-14
2.383790e+01 9.707864e-15
2.385210e+01 3.777106e-14
2.386630e+01 7.213274e-14
2.388060e+01 1.908692e-13
2.389490e+01 5.007428e-13
2.390910e+01 6.571169e-13
2.392340e+01 9.184091e-13
2.393780e+01 1.527201e-12
2.395210e+01 1.445812e-12
2.396640e+01 9.160438e-13
2.398080e+01 9.027261e-13
2.399520e+01 8.490801e-13
2.400960e+01 3.368535e-13
2.402400e+01 9.513600e-14
2.403850e+01 1.488936e-14
2.405290e+01 5.949592e-15
2.406740e+01 7.691392e-15
2.408190e+01 2.093250e-14
2.409640e+01 2.147776e-14
2.411090e+01 5.096133e-14
2.412550e+01 6.297626e-13
2.414000e+01 1.457262e-12
2.415460e+01 1.643455e-12
2.416920e+01 2.339987e-12
2.418380e+01 2.584114e-12
2.419840e+01 1.933473e-12
2.421310e+01 1.712042e-12
2.422770e+01 1.291237e-12
2.424240e+01 4.146198e-13
2.425710e+01 8.547393e-14
2.427180e+01 9.209266e-14
2.428660e+01 5.314074e-14
2.430130e+01 3.724842e-14
2.431610e+01 3.172673e-14
2.433090e+01 7.914810e-14
2.434570e+01 3.809994e-14
2.436050e+01 4.866901e-13
2.437540e+01 5.385971e-13
2.439020e+01 2.746511e-13
2.440510e+01 1.397387e-12
2.442000e+01 1.531498e-12
2.443490e+01 9.278167e-13
2.444990e+01 6.599675e-13
2.446480e+01 2.355695e-13
2.447980e+01 3.963690e-13
2.449480e+01 5.120869e-13
2.450980e+01 8.333325e-13
2.452480e+01 1.500293e-12
2.453990e+01 1.610999e-12
2.455490e+01 8.865747e-13
2.457000e+01 8.158308e-13
2.458510e+01 1.770961e-13
2.460020e+01 1.485697e-13
2.461540e+01 3.541085e-13
2.463050e+01 8.655029e-13
2.464570e+01 8.350885e-13
2.466090e+01 1.838265e-12
2.467610e+01 2.223754e-12
2.469140e+01 2.093660e-12
2.470660e+01 3.179297e-12
2.472190e+01 3.718797e-12
2.473720e+01 3.145406e-12
2.475250e+01 3.820405e-12
2.476780e+01 4.997749e-12
2.478310e+01 3.712144e-12
2.479850e+01 3.241415e-12
2.481390e+01 3.747682e-12
2.482930e+01 2.811145e-12
2.484470e+01 2.980374e-12
2.486020e+01 4.927776e-12
2.487560e+01 4.946136e-12
2.489110e+01 5.391310e-12
2.490660e+01 6.970628e-12
2.492210e+01 5.949715e-12
2.493770e+01 4.864102e-12
2.495320e+01 6.125780e-12
2.496880e+01 5.280980e-12
2.498440e+01 3.962455e-12
2.500000e+01 4.531594e-12
2.501560e+01 5.303854e-12
2.503130e+01 5.992950e-12
2.504700e+01 7.908893e-12
2.506270e+01 8.700874e-12
2.507840e+01 6.841405e-12
2.509410e+01 6.401753e-12
2.510990e+01 6.232516e-12
2.512560e+01 5.096769e-12
2.514140e+01 5.379430e-12
2.515720e+01 5.143841e-12
2.517310e+01 5.085047e-12
2.518890e+01 9.053414e-12
2.520480e+01 1.421674e-11
2.522070e+01 1.683336e-11
2.523660e+01 1.928935e-11
2.525250e+01 1.980649e-11
2.526850e+01 1.684149e-11
2.528450e+01 2.176365e-11
2.530040e+01 3.439986e-11
2.531650e+01 5.185407e-11
2.533250e+01 7.838110e-11
2.534850e+01 1.016760e-10
2.536460e+01 9.982522e-11
2.538070e+01 8.940349e-11
2.539680e+01 7.738506e-11
2.541300e+01 5.403134e-11
2.542910e+01 4.702673e-11
2.544530e+01 5.895267e-11
2.546150e+01 6.545763e-11
2.547770e+01 1.085469e-10
2.549390e+01 1.783525e-10
2.551020e+01 2.120969e-10
2.552650e+01 2.537785e-10
2.554280e+01 3.227453e-10
2.555910e+01 3.500995e-10
2.557540e+01 3.921321e-10
2.559180e+01 4.511036e-10
2.560820e+01 4.293402e-10
2.562460e+01 3.873626e-10
2.564100e+01 3.861965e-10
2.565750e+01 3.322164e-10
2.567390e+01 2.609292e-10
2.569040e+01 2.381682e-10
2.570690e+01 1.932408e-10
2.572350e+01 1.434813e-10
2.574000e+01 1.437259e-10
2.575660e+01 1.393159e-10
2.577320e+01 1.079013e-10
2.578980e+01 1.127702e-10
2.580650e+01 1.293846e-10
2.582310e+01 1.211036e-10
2.583980e+01 1.387961e-10
2.585650e+01 1.603543e-10
2.587320e+01 1.302399e-10
2.589000e+01 1.027514e-10
2.590670e+01 9.556465e-11
2.592350e+01 7.541161e-11
2.594030e+01 6.145191e-11
2.595720e+01 6.462540e-11
2.597400e+01 5.575105e-11
2.599090e+01 4.789953e-11
2.600780e+01 5.717256e-11
2.602470e+01 6.093475e-11
2.604170e+01 5.793014e-11
2.605860e+01 6.314712e-11
2.607560e+01 5.879052e-11
2.609260e+01 4.359789e-11
2.610970e+01 4.162013e-11
2.612670e+01 4.302199e-11
2.614380e+01 3.491357e-11
2.616090e+01 3.190607e-11
2.617800e+01 3.400585e-11
2.619520e+01 2.796977e-11
2.621230e+01 2.569297e-11
2.622950e+01 2.742946e-11
2.624670e+01 2.109850e-11
2.626400e+01 2.354764e-11
2.628120e+01 3.540815e-11
2.629850e+01 3.396812e-11
2.631580e+01 2.496560e-11
2.633310e+01 1.566840e-11
2.635050e+01 1.108098e-12
2.636780e+01 3.291650e-13
2.638520e+01 6.056539e-13
2.640260e+01 9.012246e-13
2.642010e+01 1.118716e-12
2.643750e+01 1.302469e-12
2.645500e+01 4.690035e-12
2.647250e+01 1.143271e-11
2.649010e+01 2.088416e-11
2.650760e+01 2.527862e-11
2.652520e+01 2.311753e-11
2.654280e+01 2.944490e-11
2.656040e+01 3.720345e-11
2.657810e+01 3.631871e-11
2.659570e+01 3.077726e-11
2.661340e+01 2.540514e-11
2.663120e+01 2.110031e-11
2.664890e+01 1.828698e-11
2.666670e+01 1.718847e-11
2.668450e+01 1.437077e-11
2.670230e+01 1.016622e-11
2.672010e+01 7.746821e-12
2.673800e+01 4.514153e-12
2.675590e+01 5.294675e-13
2.677380e+01 1.514611e-13
2.679170e+01 1.777514e-13
2.680970e+01 1.681890e-13
2.682760e+01 4.454177e-12
2.684560e+01 9.393527e-12
2.686370e+01 1.072043e-11
2.688170e+01 1.129028e-11
2.689980e+01 1.143124e-11
2.691790e+01 9.958549e-12
2.693600e+01 7.350231e-12
2.695420e+01 4.546513e-12
2.697240e+01 1.586182e-12
2.699060e+01 1.431641e-14
2.700880e+01 2.354761e-14
2.702700e+01 3.806751e-13
2.704530e+01 1.058607e-12
2.706360e+01 3.745853e-12
2.708190e+01 7.039242e-12
2.710030e+01 7.343041e-12
2.711860e+01 4.425417e-12
2.713700e+01 2.208166e-12
2.715550e+01 3.738916e-13
2.717390e+01 1.212191e-12
2.719240e+01 7.225802e-12
2.721090e+01 1.491435e-11
2.722940e+01 2.166843e-11
2.724800e+01 2.756906e-11
2.726650e+01 2.673129e-11
2.728510e+01 1.693679e-11
2.730380e+01 7.546387e-12
2.732240e+01 1.086765e-12
2.734110e+01 9.814833e-13
2.735980e+01 8.164024e-13
2.737850e+01 6.991708e-13
2.739730e+01 5.531893e-13
2.741600e+01 5.806018e-12
2.743480e+01 1.410861e-11
2.745370e+01 1.593456e-11
2.747250e+01 1.365705e-11
2.749140e+01 1.259020e-11
2.751030e+01 9.492666e-12
2.752920e+01 5.348634e-12
2.754820e+01 5.333775e-12
2.756720e+01 6.250866e-12
2.758620e+01 5.403758e-12
2.760520e+01 9.336737e-12
2.762430e+01 1.382807e-11
2.764340e+01 1.221992e-11
2.766250e+01 1.446247e-11
2.768170e+01 1.797251e-11
2.770080e+01 1.678124e-11
2.772000e+01 1.840366e-11
2.773930e+01 2.494970e-11
2.775850e+01 2.518281e-11
2.777780e+01 2.564367e-11
2.779710e+01 3.135075e-11
2.781640e+01 2.928375e-11
2.783580e+01 2.462778e-11
2.785520e+01 2.981163e-11
2.787460e+01 3.333228e-11
2.789400e+01 3.183881e-11
2.791350e+01 3.458001e-11
2.793300e+01 3.294724e-11
2.795250e+01 2.789483e-11
2.797200e+01 2.970887e-11
2.799160e+01 2.855501e-11
2.801120e+01 1.893741e-11
2.803080e+01 1.822823e-11
2.805050e+01 2.293436e-11
2.807020e+01 2.141500e-11
2.808990e+01 3.038285e-11
2.810960e+01 4.333840e-11
2.812940e+01 3.850097e-11
2.814920e+01 3.355966e-11
2.816900e+01 3.544613e-11
2.818890e+01 3.096015e-11
2.820870e+01 2.849192e-11
2.822870e+01 3.572760e-11
2.824860e+01 3.982234e-11
2.826860e+01 5.077968e-11
2.828850e+01 7.401985e-11
2.830860e+01 7.830860e-11
2.832860e+01 6.705550e-11
2.834870e+01 5.248410e-11
2.836880e+01 2.531781e-11
2.838890e+01 6.267579e-12
2.840910e+01 2.116553e-13
2.842930e+01 3.942079e-12
2.844950e+01 1.983743e-11
2.846980e+01 4.378204e-11
2.849000e+01 6.532315e-11
2.851030e+01 7.262035e-11
2.853070e+01 8.037154e-11
2.855100e+01 8.054041e-11
2.857140e+01 6.493886e-11
2.859190e+01 5.626789e-11
2.861230e+01 4.935066e-11
2.863280e+01 3.627154e-11
2.865330e+01 3.829939e-11
2.867380e+01 4.989361e-11
2.869440e+01 4.338988e-11
2.871500e+01 3.586465e-11
2.873560e+01 3.408317e-11
2.875630e+01 2.394979e-11
2.877700e+01 2.069220e-11
2.879770e+01 2.808635e-11
2.881840e+01 2.397719e-11
2.883920e+01 1.481849e-11
2.886000e+01 1.214308e-11
2.888090e+01 7.614371e-12
2.890170e+01 4.725599e-12
2.892260e+01 5.800649e-12
2.894360e+01 3.781022e-12
2.896450e+01 7.116306e-13
2.898550e+01 1.774699e-14
2.900650e+01 5.144180e-13
2.902760e+01 9.380611e-13
2.904870e+01 2.386627e-12
2.906980e+01 5.188768e-12
2.909090e+01 4.832810e-12
2.911210e+01 5.069597e-12
2.913330e+01 6.539592e-12
2.915450e+01 6.292799e-12
2.917580e+01 8.209513e-12
2.919710e+01 1.403262e-11
2.921840e+01 1.857221e-11
2.923980e+01 2.260676e-11
2.926120e+01 2.790344e-11
2.928260e+01 2.581448e-11
2.930400e+01 1.981029e-11
2.932550e+01 1.954209e-11
2.934700e+01 1.710708e-11
2.936860e+01 1.224586e-11
2.939020e+01 1.214011e-11
2.941180e+01 1.092529e-11
2.943340e+01 7.075505e-12
2.945510e+01 1.223665e-11
2.947680e+01 1.795133e-11
2.949850e+01 1.692217e-11
2.952030e+01 2.038675e-11
2.954210e+01 2.071469e-11
2.956390e+01 1.622034e-11
2.958580e+01 1.651497e-11
2.960770e+01 1.332501e-11
2.962960e+01 4.597996e-12
2.965160e+01 2.594970e-13
2.967360e+01 1.846216e-13
2.969560e+01 3.904711e-14
2.971770e+01 1.985648e-12
2.973980e+01 9.490445e-13
2.976190e+01 5.289864e-13
2.978410e+01 4.660987e-13
2.980630e+01 2.545034e-13
2.982850e+01 1.488373e-11
2.985070e+01 3.209636e-11
2.987300e+01 4.978094e-11
2.989540e+01 7.129491e-11
2.991770e+01 9.825906e-11
2.994010e+01 1.390925e-10
2.996250e+01 1.799034e-10
2.998500e+01 2.138317e-10
3.000750e+01 2.760491e-10
3.003000e+01 3.370611e-10
3.005260e+01 3.651573e-10
3.007520e+01 4.125972e-10
3.009780e+01 4.668767e-10
3.012050e+01 4.779552e-10
3.014320e+01 5.643467e-10
3.016590e+01 7.375919e-10
3.018870e+01 8.284409e-10
3.021150e+01 9.076144e-10
3.023430e+01 9.961993e-10
3.025720e+01 8.565937e-10
3.028010e+01 7.556186e-10
3.030300e+01 8.044352e-10
3.032600e+01 7.320310e-10
3.034900e+01 6.844420e-10
3.037210e+01 6.584324e-10
3.039510e+01 5.354389e-10
3.041830e+01 7.654385e-10
3.044140e+01 1.100571e-09
3.046460e+01 9.816348e-10
3.048780e+01 6.734119e-10
3.051110e+01 3.225952e-10
3.053440e+01 1.513524e-10
3.055770e+01 1.021324e-09
3.058100e+01 2.116970e-09
3.060440e+01 2.474361e-09
3.062790e+01 2.618909e-09
3.065130e+01 2.980474e-09
3.067480e+01 3.149517e-09
3.069840e+01 4.270123e-09
3.072200e+01 5.558487e-09
3.074560e+01 5.082978e-09
3.076920e+01 4.957703e-09
3.079290e+01 5.183069e-09
3.081660e+01 4.301458e-09
3.084040e+01 4.482298e-09
3.086420e+01 5.511550e-09
3.088800e+01 5.437197e-09
3.091190e+01 5.611751e-09
3.093580e+01 6.663313e-09
3.095980e+01 6.609898e-09
3.098370e+01 6.314418e-09
3.100780e+01 6.626273e-09
3.103180e+01 5.844154e-09
3.105590e+01 4.553465e-09
3.108000e+01 4.002466e-09
3.110420e+01 3.161221e-09
3.112840e+01 1.821607e-09
3.115260e+01 6.797684e-10
3.117690e+01 2.274150e-11
3.120120e+01 2.912603e-11
3.122560e+01 3.788186e-11
3.125000e+01 4.800848e-11
3.127440e+01 5.325307e-11
3.129890e+01 5.747114e-11
3.132340e+01 4.985394e-11
3.134800e+01 3.265177e-10
3.137250e+01 3.658365e-10
3.139720e+01 2.660196e-10
3.142180e+01 2.612542e-10
3.144650e+01 7.729366e-11
3.147130e+01 3.381924e-10
3.149610e+01 1.135344e-09
3.152090e+01 8.279504e-09
3.154570e+01 5.809939e-08
3.157060e+01 1.340042e-07
3.159560e+01 1.658036e-07
3.162060e+01 1.382030e-07
3.164560e+01 7.740103e-08
3.167060e+01 2.183089e-08
3.169570e+01 1.774657e-10
3.172090e+01 5.880980e-11
3.174600e+01 6.085331e-12
3.177120e+01 1.152386e-13
3.179650e+01 2.691879e-11
3.182180e+01 2.070419e-10
3.184710e+01 3.621500e-10
3.187250e+01 3.352138e-10
3.189790e+01 2.652347e-10
3.192340e+01 2.947547e-10
3.194890e+01 3.604012e-10
3.197440e+01 3.590341e-10
3.200000e+01 3.073593e-10
3.202560e+01 2.982850e-10
3.205130e+01 2.992663e-10
3.207700e+01 2.948145e-10
3.210270e+01 3.295658e-10
3.212850e+01 3.089427e-10
3.215430e+01 2.350329e-10
3.218020e+01 2.283900e-10
3.220610e+01 2.394048e-10
3.223210e+01 2.460836e-10
3.225810e+01 2.888309e-10
3.228410e+01 2.905611e-10
3.231020e+01 2.535333e-10
3.233630e+01 2.585888e-10
3.236250e+01 2.646407e-10
3.238870e+01 2.371209e-10
3.241490e+01 2.159501e-10
3.244120e+01 1.840029e-10
3.246750e+01 1.274809e-10
3.249390e+01 1.015986e-10
3.252030e+01 9.523490e-11
3.254680e+01 7.328663e-11
3.257330e+01 5.995474e-11
3.259980e+01 5.083420e-11
3.262640e+01 3.046549e-11
3.265310e+01 2.281303e-11
3.267970e+01 2.186822e-11
3.270650e+01 1.399252e-11
3.273320e+01 7.843117e-12
3.276000e+01 5.110225e-12
3.278690e+01 3.889975e-12
3.281380e+01 6.838475e-12
3.284070e+01 1.497192e-11
3.286770e+01 1.944250e-11
3.289470e+01 2.035544e-11
3.292180e+01 3.109630e-11
3.294890e+01 4.568535e-11
3.297610e+01 5.636303e-11
3.300330e+01 7.689999e-11
3.303060e+01 8.991311e-11
3.305780e+01 9.341310e-11
3.308520e+01 1.268537e-10
3.311260e+01 1.623558e-10
3.314000e+01 1.606440e-10
3.316750e+01 1.824106e-10
3.319500e+01 2.232133e-10
3.322260e+01 2.211224e-10
3.325020e+01 2.360434e-10
3.327790e+01 2.654458e-10
3.330560e+01 2.332823e-10
3.333330e+01 2.043548e-10
3.336110e+01 2.125647e-10
3.338900e+01 2.028214e-10
3.341690e+01 1.825203e-10
3.344480e+01 1.909626e-10
3.347280e+01 1.827118e-10
3.350080e+01 1.523475e-10
3.352890e+01 1.591895e-10
3.355700e+01 1.794270e-10
3.358520e+01 1.876383e-10
3.361340e+01 2.299112e-10
3.364170e+01 2.777246e-10
3.367000e+01 2.651789e-10
3.369840e+01 2.654722e-10
3.372680e+01 2.799040e-10
3.375530e+01 2.494888e-10
3.378380e+01 2.281824e-10
3.381230e+01 2.220130e-10
3.384090e+01 1.776643e-10
3.386960e+01 1.376852e-10
3.389830e+01 1.377997e-10
3.392710e+01 1.301279e-10
3.395590e+01 1.143735e-10
3.398470e+01 1.139582e-10
3.401360e+01 1.002306e-10
3.404260e+01 7.675469e-11
3.407150e+01 7.224223e-11
3.410060e+01 6.739343e-11
3.412970e+01 5.482063e-11
3.415880e+01 4.856405e-11
3.418800e+01 3.965092e-11
3.421730e+01 2.798932e-11
3.424660e+01 2.466225e-11
3.427590e+01 2.374850e-11
3.430530e+01 2.149760e-11
3.433480e+01 2.730536e-11
3.436430e+01 4.013942e-11
3.439380e+01 5.290657e-11
3.442340e+01 6.809441e-11
3.445310e+01 8.785626e-11
3.448280e+01 9.744396e-11
3.451250e+01 1.024906e-10
3.454230e+01 1.065844e-10
3.457220e+01 9.587700e-11
3.460210e+01 8.367736e-11
3.463200e+01 7.918768e-11
3.466200e+01 7.436229e-11
3.469210e+01 8.459330e-11
3.472220e+01 1.112717e-10
3.475240e+01 1.251750e-10
3.478260e+01 1.333120e-10
3.481290e+01 1.555144e-10
3.484320e+01 1.675985e-10
3.487360e+01 1.731763e-10
3.490400e+01 1.953952e-10
3.493450e+01 1.916804e-10
3.496500e+01 1.607262e-10
3.499560e+01 1.522240e-10
3.502630e+01 1.460259e-10
3.505700e+01 1.354660e-10
3.508770e+01 1.616538e-10
3.511850e+01 1.978956e-10
3.514940e+01 2.106917e-10
3.518030e+01 2.588200e-10
3.521130e+01 3.202444e-10
3.524230e+01 3.165136e-10
3.527340e+01 3.229325e-10
3.530450e+01 3.380935e-10
3.533570e+01 2.693050e-10
3.536690e+01 2.060978e-10
3.539820e+01 1.958686e-10
3.542960e+01 1.576841e-10
3.546100e+01 1.258704e-10
3.549250e+01 1.305663e-10
3.552400e+01 1.181084e-10
3.555560e+01 9.042664e-11
