#Convert the frequency to wavelength by SGJY.
#wavelength RSR
2.203860e+01 7.695126e-13
2.205070e+01 5.938614e-13
2.206290e+01 4.466448e-13
2.207510e+01 5.747083e-13
2.208720e+01 5.188883e-12
2.209940e+01 1.388523e-11
2.211170e+01 1.851125e-11
2.212390e+01 2.338721e-11
2.213610e+01 3.041951e-11
2.214840e+01 3.392102e-11
2.216070e+01 6.322036e-11
2.217290e+01 1.286800e-10
2.218520e+01 1.492953e-10
2.219760e+01 1.562269e-10
2.220990e+01 1.839425e-10
2.222220e+01 1.689183e-10
2.223460e+01 1.397525e-10
2.224690e+01 1.442733e-10
2.225930e+01 1.171761e-10
2.227170e+01 6.626680e-11
2.228410e+01 6.326053e-11
2.229650e+01 6.786005e-11
2.230900e+01 4.777575e-11
2.232140e+01 3.741681e-11
2.233390e+01 3.164558e-11
2.234640e+01 1.330500e-11
2.235890e+01 3.208082e-12
2.237140e+01 7.626687e-12
2.238390e+01 1.234926e-11
2.239640e+01 1.194118e-11
2.240900e+01 3.309235e-11
2.242150e+01 1.344599e-10
2.243410e+01 1.942191e-10
2.244670e+01 1.452088e-10
2.245930e+01 1.566851e-10
2.247190e+01 1.706832e-10
2.248450e+01 1.301011e-10
2.249720e+01 1.328435e-10
2.250980e+01 1.490037e-10
2.252250e+01 8.705215e-11
2.253520e+01 5.846053e-11
2.254790e+01 1.055007e-10
2.256060e+01 7.807309e-11
2.257340e+01 1.984918e-11
2.258610e+01 2.785265e-11
2.259890e+01 6.091714e-11
2.261160e+01 9.568705e-11
2.262440e+01 2.197689e-10
2.263720e+01 2.230607e-10
2.265010e+01 1.279446e-10
2.266290e+01 1.137352e-10
2.267570e+01 7.340072e-11
2.268860e+01 2.046012e-11
2.270150e+01 5.458185e-12
2.271440e+01 4.252134e-12
2.274020e+01 6.345666e-12
2.275310e+01 6.515402e-11
2.276610e+01 7.935961e-11
2.277900e+01 9.861428e-11
2.279200e+01 1.481651e-10
2.280500e+01 1.038695e-10
2.281800e+01 6.854718e-11
2.283110e+01 6.764568e-11
2.284410e+01 6.024189e-11
2.285710e+01 1.928201e-11
2.287020e+01 2.280280e-11
2.288330e+01 8.754718e-11
2.289640e+01 9.655715e-11
2.290950e+01 1.011999e-10
2.292260e+01 1.142914e-10
2.293580e+01 6.537506e-11
2.297530e+01 4.302072e-12
2.298850e+01 1.410655e-12
2.301500e+01 1.943587e-12
2.302820e+01 1.112820e-11
2.304150e+01 2.321051e-11
2.305480e+01 1.779128e-11
2.306810e+01 5.059595e-11
2.308140e+01 6.561483e-11
2.309470e+01 4.539464e-11
2.310800e+01 2.769749e-11
2.312140e+01 7.142674e-12
2.313480e+01 1.456327e-12
2.314810e+01 7.668749e-14
2.316160e+01 6.055265e-12
2.317500e+01 2.925355e-11
2.318840e+01 6.093835e-11
2.320190e+01 9.611986e-11
2.321530e+01 1.094777e-10
2.322880e+01 1.038099e-10
2.324230e+01 7.295706e-11
2.325580e+01 4.003725e-11
2.326930e+01 2.190945e-11
2.328290e+01 1.081222e-11
2.329640e+01 2.193581e-12
2.331000e+01 1.924825e-14
2.332360e+01 3.807581e-13
2.333720e+01 2.852930e-13
2.335080e+01 3.042248e-12
2.336450e+01 9.910788e-12
2.337810e+01 6.429184e-12
2.339180e+01 2.690004e-12
2.340550e+01 1.838085e-12
2.341920e+01 1.676130e-12
2.343290e+01 9.111777e-13
2.344670e+01 2.911292e-12
2.346040e+01 5.186834e-12
2.347420e+01 9.363627e-12
2.348800e+01 2.003460e-11
2.350180e+01 2.789979e-11
2.351560e+01 2.805247e-11
2.352940e+01 2.695611e-11
2.354330e+01 2.230119e-11
2.355710e+01 1.971209e-11
2.357100e+01 2.556039e-11
2.358490e+01 3.008930e-11
2.359880e+01 2.629756e-11
2.361280e+01 1.916222e-11
2.362670e+01 1.583879e-11
2.364070e+01 1.620140e-11
2.365460e+01 1.455460e-11
2.366860e+01 9.670317e-12
2.368270e+01 4.536348e-12
2.369670e+01 2.072395e-12
2.371070e+01 1.825695e-12
2.372480e+01 5.574898e-12
2.373890e+01 1.125334e-11
2.375300e+01 1.709622e-11
2.376710e+01 1.830472e-11
2.378120e+01 6.700926e-12
2.379540e+01 6.842136e-13
2.380950e+01 1.574083e-12
2.382370e+01 1.513545e-12
2.383790e+01 6.753315e-13
2.385210e+01 3.524175e-13
2.386630e+01 1.163612e-12
2.388060e+01 1.799881e-12
2.389490e+01 4.391379e-12
2.390910e+01 1.075724e-11
2.392340e+01 1.223550e-11
2.393780e+01 1.580463e-11
2.395210e+01 2.571560e-11
2.396640e+01 2.359702e-11
2.398080e+01 1.490469e-11
2.399520e+01 1.457829e-11
2.400960e+01 1.253627e-11
2.402400e+01 4.497238e-12
2.403850e+01 1.163114e-12
2.405290e+01 1.611924e-13
2.406740e+01 5.879243e-14
2.408190e+01 7.839400e-14
2.409640e+01 2.242179e-13
2.411090e+01 2.269691e-13
2.412550e+01 5.291707e-13
2.414000e+01 6.113839e-12
2.415460e+01 1.229872e-11
2.416920e+01 1.233212e-11
2.418380e+01 1.600087e-11
2.419840e+01 1.594763e-11
2.421310e+01 1.117948e-11
2.422770e+01 9.804877e-12
2.424240e+01 7.197198e-12
2.425710e+01 2.222368e-12
2.427180e+01 4.440191e-13
2.428660e+01 4.427017e-13
2.430130e+01 2.302558e-13
2.431610e+01 1.485742e-13
2.433090e+01 1.170596e-13
2.434570e+01 2.722961e-13
2.436050e+01 1.308412e-13
2.437540e+01 1.707565e-12
2.439020e+01 1.884872e-12
2.440510e+01 9.789609e-13
2.442000e+01 5.077550e-12
2.443490e+01 5.536126e-12
2.444990e+01 3.424877e-12
2.446480e+01 2.510073e-12
2.447980e+01 8.852540e-13
2.449480e+01 1.495175e-12
2.450980e+01 2.022697e-12
2.452480e+01 3.353783e-12
2.453990e+01 6.026935e-12
2.455490e+01 6.488064e-12
2.457000e+01 3.541805e-12
2.458510e+01 3.261233e-12
2.460020e+01 7.377624e-13
2.461540e+01 6.434202e-13
2.463050e+01 1.557561e-12
2.464570e+01 4.009041e-12
2.466090e+01 4.020536e-12
2.467610e+01 9.239472e-12
2.469140e+01 1.227017e-11
2.470660e+01 1.224807e-11
2.472190e+01 1.848862e-11
2.473720e+01 2.196973e-11
2.475250e+01 1.915075e-11
2.476780e+01 2.342212e-11
2.478310e+01 3.225937e-11
2.479850e+01 2.532664e-11
2.481390e+01 2.181914e-11
2.482930e+01 2.472380e-11
2.484470e+01 1.856650e-11
2.486020e+01 1.920158e-11
2.487560e+01 3.175310e-11
2.489110e+01 3.285044e-11
2.490660e+01 3.387822e-11
2.492210e+01 4.158146e-11
2.493770e+01 3.599179e-11
2.495320e+01 2.756817e-11
2.496880e+01 3.002376e-11
2.498440e+01 2.527884e-11
2.500000e+01 2.013910e-11
2.501560e+01 2.276370e-11
2.503130e+01 2.923396e-11
2.504700e+01 3.454236e-11
2.506270e+01 4.209484e-11
2.507840e+01 4.933932e-11
2.509410e+01 4.537828e-11
2.510990e+01 4.756817e-11
2.512560e+01 6.064404e-11
2.514140e+01 6.922215e-11
2.515720e+01 8.302692e-11
2.517310e+01 9.858665e-11
2.518890e+01 1.095793e-10
2.520480e+01 1.235645e-10
2.522070e+01 1.431899e-10
2.523660e+01 1.693236e-10
2.525250e+01 2.000508e-10
2.526850e+01 2.222418e-10
2.528450e+01 2.378093e-10
2.530040e+01 2.647645e-10
2.531650e+01 2.996495e-10
2.533250e+01 3.866932e-10
2.534850e+01 5.425385e-10
2.536460e+01 6.768257e-10
2.538070e+01 7.936499e-10
2.539680e+01 9.587856e-10
2.541300e+01 1.047827e-09
2.542910e+01 1.168589e-09
2.544530e+01 1.528386e-09
2.546150e+01 1.852376e-09
2.547770e+01 2.140351e-09
2.549390e+01 2.638800e-09
2.551020e+01 2.944376e-09
2.552650e+01 3.114204e-09
2.554280e+01 3.682526e-09
2.555910e+01 3.928456e-09
2.557540e+01 3.651641e-09
2.559180e+01 3.950823e-09
2.560820e+01 4.523664e-09
2.562460e+01 4.920035e-09
2.564100e+01 6.063814e-09
2.565750e+01 7.209382e-09
2.567390e+01 7.048560e-09
2.569040e+01 6.860480e-09
2.570690e+01 6.875056e-09
2.572350e+01 6.297047e-09
2.574000e+01 5.996127e-09
2.575660e+01 6.113659e-09
2.577320e+01 5.465863e-09
2.578980e+01 4.644533e-09
2.580650e+01 4.413436e-09
2.582310e+01 4.098460e-09
2.583980e+01 3.846210e-09
2.585650e+01 4.157461e-09
2.587320e+01 4.147791e-09
2.589000e+01 3.622233e-09
2.590670e+01 3.375286e-09
2.592350e+01 3.153679e-09
2.594030e+01 2.647329e-09
2.595720e+01 2.293384e-09
2.597400e+01 1.986966e-09
2.599090e+01 1.506758e-09
2.600780e+01 1.308821e-09
2.602470e+01 1.402446e-09
2.604170e+01 1.392903e-09
2.605860e+01 1.345759e-09
2.607560e+01 1.330097e-09
2.609260e+01 1.145671e-09
2.610970e+01 9.254822e-10
2.612670e+01 8.238214e-10
2.614380e+01 6.869893e-10
2.616090e+01 5.521128e-10
2.617800e+01 5.687796e-10
2.619520e+01 6.097789e-10
2.621230e+01 5.986587e-10
2.622950e+01 6.426977e-10
2.624670e+01 6.485276e-10
2.626400e+01 5.798355e-10
2.628120e+01 5.468309e-10
2.629850e+01 4.948319e-10
2.631580e+01 3.910124e-10
2.633310e+01 3.336291e-10
2.635050e+01 3.213949e-10
2.636780e+01 3.084389e-10
2.638520e+01 3.353594e-10
2.640260e+01 3.719080e-10
2.642010e+01 3.243678e-10
2.643750e+01 2.683973e-10
2.645500e+01 2.509319e-10
2.647250e+01 1.989108e-10
2.649010e+01 1.479768e-10
2.650760e+01 1.640743e-10
2.652520e+01 1.860315e-10
2.654280e+01 2.110137e-10
2.656040e+01 2.611803e-10
2.657810e+01 2.906370e-10
2.659570e+01 2.997984e-10
2.661340e+01 3.071046e-10
2.663120e+01 3.117660e-10
2.664890e+01 3.324920e-10
2.666670e+01 3.532339e-10
2.668450e+01 3.652071e-10
2.670230e+01 3.790447e-10
2.672010e+01 3.826789e-10
2.673800e+01 3.655672e-10
2.675590e+01 3.430401e-10
2.677380e+01 3.164855e-10
2.679170e+01 2.907841e-10
2.680970e+01 2.816812e-10
2.682760e+01 2.863069e-10
2.684560e+01 2.754410e-10
2.686370e+01 2.406196e-10
2.688170e+01 2.243974e-10
2.689980e+01 2.094950e-10
2.691790e+01 1.811110e-10
2.693600e+01 1.784874e-10
2.695420e+01 1.774983e-10
2.697240e+01 1.318644e-10
2.699060e+01 9.364460e-11
2.700880e+01 8.761661e-11
2.702700e+01 7.647976e-11
2.704530e+01 7.654842e-11
2.706360e+01 1.091841e-10
2.708190e+01 1.279503e-10
2.710030e+01 1.278378e-10
2.711860e+01 1.329282e-10
2.713700e+01 1.250723e-10
2.715550e+01 1.058642e-10
2.717390e+01 1.082261e-10
2.719240e+01 1.136585e-10
2.721090e+01 1.112771e-10
2.722940e+01 1.168471e-10
2.724800e+01 1.265123e-10
2.726650e+01 1.228288e-10
2.728510e+01 1.130625e-10
2.730380e+01 1.031261e-10
2.732240e+01 8.757194e-11
2.734110e+01 7.474913e-11
2.735980e+01 6.916133e-11
2.737850e+01 6.479964e-11
2.739730e+01 6.059530e-11
2.741600e+01 6.139116e-11
2.743480e+01 6.677658e-11
2.745370e+01 6.989630e-11
2.747250e+01 6.943277e-11
2.749140e+01 6.798460e-11
2.751030e+01 5.911173e-11
2.752920e+01 4.887687e-11
2.754820e+01 4.290106e-11
2.756720e+01 4.274547e-11
2.758620e+01 4.608745e-11
2.760520e+01 5.308978e-11
2.762430e+01 6.059618e-11
2.764340e+01 6.479728e-11
2.766250e+01 6.417039e-11
2.768170e+01 7.313338e-11
2.770080e+01 7.749226e-11
2.772000e+01 7.940090e-11
2.773930e+01 8.612586e-11
2.775850e+01 8.504718e-11
2.777780e+01 8.490501e-11
2.779710e+01 9.567741e-11
2.781640e+01 9.912890e-11
2.783580e+01 9.712181e-11
2.785520e+01 9.922449e-11
2.787460e+01 9.831103e-11
2.789400e+01 1.007605e-10
2.791350e+01 1.185906e-10
2.793300e+01 1.358084e-10
2.795250e+01 1.444601e-10
2.797200e+01 1.664241e-10
2.799160e+01 1.937473e-10
2.801120e+01 2.099737e-10
2.803080e+01 2.312352e-10
2.805050e+01 2.500266e-10
2.807020e+01 2.406296e-10
2.808990e+01 2.320206e-10
2.810960e+01 2.344267e-10
2.812940e+01 2.252869e-10
2.814920e+01 2.166521e-10
2.816900e+01 2.209684e-10
2.818890e+01 2.230810e-10
2.820870e+01 2.341015e-10
2.822870e+01 2.649708e-10
2.824860e+01 2.813039e-10
2.826860e+01 2.804209e-10
2.828850e+01 2.906186e-10
2.830860e+01 2.897760e-10
2.832860e+01 2.581222e-10
2.834870e+01 2.250995e-10
2.836880e+01 1.779312e-10
2.838890e+01 1.018318e-10
2.840910e+01 3.452007e-11
2.842930e+01 1.082078e-12
2.844950e+01 1.572537e-11
2.846980e+01 7.160070e-11
2.849000e+01 1.391492e-10
2.851030e+01 1.766989e-10
2.853070e+01 1.912474e-10
2.855100e+01 2.011675e-10
2.857140e+01 1.889607e-10
2.859190e+01 1.744461e-10
2.861230e+01 1.808863e-10
2.863280e+01 1.569904e-10
2.865330e+01 1.174162e-10
2.867380e+01 1.163407e-10
2.869440e+01 1.182082e-10
2.871500e+01 9.581181e-11
2.873560e+01 8.422523e-11
2.875630e+01 7.414989e-11
2.877700e+01 4.912629e-11
2.879770e+01 4.254247e-11
2.881840e+01 5.171302e-11
2.883920e+01 4.211658e-11
2.886000e+01 2.841969e-11
2.888090e+01 2.381285e-11
2.890170e+01 1.502257e-11
2.892260e+01 1.031741e-11
2.894360e+01 1.282548e-11
2.896450e+01 8.395226e-12
2.898550e+01 1.871198e-12
2.900650e+01 5.173844e-14
2.902760e+01 1.453400e-12
2.904870e+01 2.820770e-12
2.906980e+01 7.095229e-12
2.909090e+01 1.393522e-11
2.911210e+01 1.386747e-11
2.913330e+01 1.616148e-11
2.915450e+01 2.055585e-11
2.917580e+01 2.129352e-11
2.919710e+01 3.001482e-11
2.921840e+01 4.618810e-11
2.923980e+01 5.644096e-11
2.926120e+01 7.219397e-11
2.928260e+01 8.988164e-11
2.930400e+01 8.828050e-11
2.932550e+01 8.287871e-11
2.934700e+01 8.644063e-11
2.936860e+01 7.316496e-11
2.939020e+01 5.766061e-11
2.941180e+01 5.852284e-11
2.943340e+01 4.862001e-11
2.945510e+01 3.169773e-11
2.947680e+01 5.183107e-11
2.949850e+01 6.960340e-11
2.952030e+01 6.940857e-11
2.954210e+01 9.660924e-11
2.956390e+01 1.087028e-10
2.958580e+01 9.558416e-11
2.960770e+01 1.225298e-10
2.962960e+01 1.582987e-10
2.965160e+01 1.669093e-10
2.967360e+01 2.017661e-10
2.969560e+01 2.331847e-10
2.971770e+01 2.188256e-10
2.973980e+01 2.435769e-10
2.976190e+01 3.009104e-10
2.978410e+01 3.299273e-10
2.980630e+01 3.609127e-10
2.982850e+01 4.218614e-10
2.985070e+01 4.168508e-10
2.987300e+01 3.908852e-10
2.989540e+01 4.330308e-10
2.991770e+01 4.466039e-10
2.994010e+01 4.290895e-10
2.996250e+01 4.802971e-10
2.998500e+01 5.167838e-10
3.000750e+01 4.951897e-10
3.003000e+01 5.230275e-10
3.005260e+01 5.191123e-10
3.007520e+01 4.400958e-10
3.009780e+01 4.051249e-10
3.012050e+01 3.879270e-10
3.014320e+01 3.358330e-10
3.016590e+01 3.458326e-10
3.018870e+01 4.027207e-10
3.021150e+01 3.954842e-10
3.023430e+01 3.815662e-10
3.025720e+01 3.734138e-10
3.028010e+01 2.780394e-10
3.030300e+01 2.119048e-10
3.032600e+01 2.005737e-10
3.034900e+01 1.616595e-10
3.037210e+01 1.346551e-10
3.039510e+01 1.171771e-10
3.041830e+01 8.359203e-11
3.044140e+01 1.005627e-10
3.046460e+01 1.259495e-10
3.048780e+01 1.094144e-10
3.051110e+01 7.582626e-11
3.053440e+01 3.459969e-11
3.055770e+01 1.394523e-11
3.058100e+01 7.491564e-11
3.060440e+01 1.233872e-10
3.062790e+01 1.143868e-10
3.065130e+01 9.337955e-11
3.067480e+01 8.982862e-11
3.069840e+01 9.362260e-11
3.072200e+01 1.397016e-10
3.074560e+01 2.237351e-10
3.076920e+01 2.481741e-10
3.079290e+01 2.485273e-10
3.081660e+01 2.223268e-10
3.084040e+01 1.499598e-10
3.086420e+01 1.444046e-10
3.088800e+01 1.849628e-10
3.091190e+01 1.958338e-10
3.093580e+01 2.065617e-10
3.095980e+01 2.434381e-10
3.098370e+01 2.563292e-10
3.100780e+01 2.673587e-10
3.103180e+01 2.981158e-10
3.105590e+01 2.918177e-10
3.108000e+01 2.511034e-10
3.110420e+01 2.182214e-10
3.112840e+01 1.580424e-10
3.115260e+01 7.591647e-11
3.117690e+01 1.846079e-11
3.120120e+01 2.488794e-13
3.122560e+01 2.826787e-14
3.125000e+01 5.484184e-14
3.127440e+01 1.019260e-13
3.129890e+01 1.571384e-13
3.132340e+01 2.219817e-13
3.134800e+01 2.745000e-13
3.137250e+01 3.084498e-12
3.139720e+01 2.870913e-11
3.142180e+01 1.946992e-11
3.144650e+01 8.088359e-12
3.147130e+01 2.680318e-12
3.149610e+01 1.250547e-11
3.152090e+01 5.875587e-10
3.154570e+01 1.141922e-08
3.157060e+01 1.117705e-07
3.159560e+01 2.988296e-07
3.162060e+01 3.955799e-07
3.164560e+01 3.258374e-07
3.167060e+01 1.749400e-07
3.169570e+01 3.989384e-08
3.172090e+01 1.570157e-10
3.174600e+01 8.735446e-12
3.177120e+01 1.347223e-12
3.179650e+01 2.169963e-14
3.182180e+01 4.531186e-12
3.184710e+01 7.438405e-11
3.187250e+01 8.341174e-11
3.189790e+01 6.621821e-11
3.192340e+01 7.249125e-11
3.194890e+01 1.076745e-10
3.197440e+01 1.540152e-10
3.200000e+01 1.777167e-10
3.202560e+01 1.644385e-10
3.205130e+01 1.515237e-10
3.207700e+01 1.435924e-10
3.210270e+01 1.346952e-10
3.212850e+01 1.367525e-10
3.215430e+01 1.275285e-10
3.218020e+01 1.046782e-10
3.220610e+01 1.009541e-10
3.223210e+01 1.151113e-10
3.225810e+01 1.392354e-10
3.228410e+01 1.725425e-10
3.231020e+01 1.915461e-10
3.233630e+01 1.992210e-10
3.236250e+01 2.154509e-10
3.238870e+01 2.329726e-10
3.241490e+01 2.373924e-10
3.244120e+01 2.251548e-10
3.246750e+01 1.942334e-10
3.249390e+01 1.473729e-10
3.252030e+01 1.169964e-10
3.254680e+01 1.073394e-10
3.257330e+01 9.757124e-11
3.259980e+01 9.385089e-11
3.262640e+01 9.509587e-11
3.265310e+01 8.257533e-11
3.267970e+01 7.683799e-11
3.270650e+01 8.055536e-11
3.273320e+01 7.364552e-11
3.276000e+01 7.529433e-11
3.278690e+01 8.773261e-11
3.281380e+01 8.345652e-11
3.284070e+01 7.401206e-11
3.286770e+01 7.820903e-11
3.289470e+01 8.004290e-11
3.292180e+01 8.160238e-11
3.294890e+01 9.178420e-11
3.297610e+01 9.496675e-11
3.300330e+01 8.662970e-11
3.303060e+01 7.784873e-11
3.305780e+01 7.632975e-11
3.308520e+01 8.030137e-11
3.311260e+01 8.715723e-11
3.314000e+01 9.588860e-11
3.316750e+01 1.008185e-10
3.319500e+01 1.062579e-10
3.322260e+01 1.216691e-10
3.325020e+01 1.330674e-10
3.327790e+01 1.332071e-10
3.330560e+01 1.248059e-10
3.333330e+01 1.066640e-10
3.336110e+01 7.865539e-11
3.338900e+01 5.575177e-11
3.341690e+01 5.314437e-11
3.344480e+01 5.009846e-11
3.347280e+01 4.374284e-11
3.350080e+01 4.696203e-11
3.352890e+01 4.322511e-11
3.355700e+01 3.479825e-11
3.358520e+01 3.387235e-11
3.361340e+01 3.691851e-11
3.364170e+01 3.385568e-11
3.367000e+01 2.983095e-11
3.369840e+01 3.326948e-11
3.372680e+01 2.719248e-11
3.375530e+01 1.877587e-11
3.378380e+01 2.599261e-11
3.381230e+01 2.584371e-11
3.384090e+01 1.658307e-11
3.386960e+01 1.576916e-11
3.389830e+01 1.146412e-11
3.392710e+01 4.511943e-12
3.395590e+01 6.803753e-12
3.398470e+01 8.429918e-12
3.401360e+01 3.054462e-12
3.404260e+01 3.134973e-12
3.407150e+01 4.748044e-12
3.410060e+01 2.501647e-12
3.412970e+01 3.375852e-12
3.415880e+01 5.441042e-12
3.418800e+01 2.890075e-12
3.421730e+01 1.936105e-12
3.424660e+01 3.125990e-12
3.427590e+01 1.842924e-12
3.430530e+01 1.324202e-12
3.433480e+01 2.851453e-12
3.436430e+01 2.116778e-12
3.439380e+01 1.188016e-12
3.442340e+01 4.920294e-12
3.445310e+01 5.609263e-12
3.448280e+01 4.894520e-12
3.451250e+01 9.930916e-12
3.454230e+01 1.066857e-11
3.457220e+01 7.110498e-12
3.460210e+01 7.365793e-12
3.463200e+01 4.995168e-12
3.466200e+01 4.782965e-13
3.469210e+01 4.035791e-13
3.472220e+01 1.619515e-12
3.475240e+01 2.271156e-13
3.478260e+01 1.179555e-12
3.481290e+01 6.457527e-12
3.484320e+01 5.241307e-12
3.487360e+01 5.481436e-12
3.490400e+01 1.084722e-11
3.493450e+01 7.102068e-12
3.496500e+01 1.466168e-12
3.499560e+01 3.918554e-12
3.502630e+01 1.246406e-12
3.505700e+01 6.327858e-13
3.508770e+01 8.286979e-13
3.511850e+01 1.127092e-12
3.514940e+01 9.751605e-13
3.518030e+01 3.842597e-12
3.521130e+01 8.098391e-12
3.524230e+01 3.940887e-12
3.527340e+01 1.042159e-11
3.530450e+01 1.601907e-11
3.533570e+01 1.076432e-11
3.536690e+01 1.281007e-11
3.539820e+01 1.119945e-11
3.542960e+01 4.963949e-12
3.546100e+01 3.951096e-12
3.549250e+01 1.897989e-12
3.552400e+01 5.658988e-13
3.555560e+01 2.131955e-13
